file,major_emotion,transcription,whisper_text
Ses02M_impro01_M004.wav,neutral," Uh, sorry, I forgot them. I mean I've got to -","Sorry, I forgot him. I mean, I gotta..."
Ses02M_impro01_M005.wav,neutral, well is the dri-driver's license going to work?,"Well, is a driver's license going to work?"
Ses02M_impro01_M006.wav,frustrated," Okay, so what are you saying? What-","Okay, so what are you saying?"
Ses02M_impro01_M007.wav,angry," What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",What? You're telling me I waited in that huge line to go and sit down and get my number called after
Ses02M_impro01_M008.wav,angry, three hours and,Three hours and
Ses02M_impro01_M009.wav,angry, Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,"Shouldn't they have told us about that? I mean, why would they make me go and wait three hours if I got to go and do it again?"
Ses02M_impro01_M010.wav,angry," It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my","It's stand-up. I mean, I don't work at the DMV. How am I supposed to know that? Like, I stand in line. I get my..."
Ses02M_impro01_M011.wav,angry," I filled out the application right, didn't I?","I filled out the application right, didn't I?"
Ses02M_impro01_M012.wav,frustrated, Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,"Okay, well, what about... No. How about you hold that and I'll go and I can come back and..."
Ses02M_impro01_M013.wav,frustrated, I've been waiting for three hours.,I've been waiting for three hours.
Ses02M_impro01_M014.wav,frustrated, This is ridiculous. Come on,This is ridiculous! Come on!
Ses02M_impro01_M015.wav,frustrated," I cannot go back in that line. I've got stuff I need to do, I mean-",I cannot go back in that line. I've got stuff I need to do.
Ses02M_impro01_M016.wav,frustrated," But my driver's license - I had to have my birth certificate to get my driver's license in the first place right, I mean this - here is my driver's license so","I had to have my birth certificate to get my driver's license in the first place, right? I mean, here's my driver's license."
Ses02M_impro01_M017.wav,frustrated, That doesn't make any sense. Why?,That doesn't make any sense. Why?
Ses02M_impro01_M018.wav,angry, You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,"Shouldn't you have, like, a sign or something? Maybe, like, up at the counter when you get the application? Maybe on the application..."
Ses02M_impro01_M019.wav,angry," What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.","What? I didn't go to a website. Why would I need to? It's the DMV. You come to the DMV, you wait in line for three hours, and then you go home."
Ses02M_impro01_M020.wav,frustrated, I waited in line now I'm ready to get my stuff and then go home.,"I waited in line, now I'm ready to get my stuff and then go home."
Ses02M_impro01_M021.wav,frustrated," God, oh my-",Oh my god.
Ses02M_impro01_M022.wav,frustrated, This is ridiculous.,This is ridiculous.
Ses02M_impro02_F000.wav,sad, I don't want you to go.,I don't want you to go.
Ses02M_impro02_F001.wav,sad," I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard.",I'm gonna miss you too. I don't know what I'm gonna do here without you. It's gonna be so lonely and so hard.
Ses02M_impro02_F002.wav,sad, I don't want to be a single mom.,I don't want to be a single mom.
Ses02M_impro02_F003.wav,sad, but,But...
Ses02M_impro02_F004.wav,sad, It's dangerous; I mean how can you make sure that you'll,"It's dangerous. I mean, how can you make sure that you..."
Ses02M_impro02_F005.wav,sad, I hope so.,I hope so.
Ses02M_impro02_F006.wav,sad, I hope so.,I hope so.
Ses02M_impro02_F007.wav,sad, It's going to be really rough.,It's gonna be really rough.
Ses02M_impro02_F008.wav,sad, I'll send you lots of pictures.,I'll send you lots of pictures.
Ses02M_impro02_F009.wav,sad," Well, just promise me that you going to be safe.","Well, just promise me that you're gonna be safe."
Ses02M_impro02_F010.wav,sad," I mean can't they put you in like, you know kitchen work or something where you won't get","I mean, can't they put you in, like, you know, kitchen work or something where you won't get..."
Ses02M_impro02_F011.wav,frustrated, It doesn't make any sense; I don't know why we have to be at war in the first place.,It doesn't make any sense. I don't know why we have to be at war in the first place.
Ses02M_impro02_F012.wav,sad," Will you write me letters, paper ones?",Rewrite me letters. Paper ones.
Ses02M_impro02_F013.wav,sad," Our baby needs a dad; you can't leave. Okay, you can't disappear.","Our baby needs a dad. You can't leave, okay? You can't disappear."
Ses02M_impro02_F014.wav,sad, I'll miss you too.,I miss you too.
Ses02M_impro02_M000.wav,sad," I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot.","I know. I know. I don't want to go either, baby. I love you, you know? I'm gonna miss you a lot."
Ses02M_impro02_M001.wav,sad," You won't be. I'll be back; I'll be back before you know it. All right, and",You won't be. I'll be back. I'll be back before you know it. Alright?
Ses02M_impro02_M002.wav,sad, and,and
Ses02M_impro02_M003.wav,frustrated," It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,","It's dangerous anywhere, honey. I mean, this is... I'm just gonna go and we'll get it over with."
Ses02M_impro02_M004.wav,sad," I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us.","I'll come back, we'll have some good benefits from being in the service and then we'll live a happy life, right? The rest of us? The three of us?"
Ses02M_impro02_M005.wav,frustrated, A little family.,A little family.
Ses02M_impro02_M006.wav,frustrated, You gotta,Get it.
Ses02M_impro02_M007.wav,sad," You gotta take care of our baby for me, alright?","You're gonna take care of our baby for me, alright?"
Ses02M_impro02_M008.wav,sad," I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do.","I hope so, because I'm not going to be able to survive without him. I don't know what I'm going to do."
Ses02M_impro02_M009.wav,sad, I've never been - I've never been away from you for two weeks let alone a year.,"I've never been, I've never been away from you for two weeks, let alone a year."
Ses02M_impro02_M010.wav,frustrated," No, it doesn't work that way","Nah, it doesn't work that way."
Ses02M_impro02_M011.wav,frustrated," but, I mean, I'm going to do whatever I can and get back here as fast as I can.","But, yeah, I'm going to do whatever I can and get back here as fast as I can."
Ses02M_impro02_M012.wav,frustrated," I know, but it's not our decision, I guess, you know, I mean",i know but it's not it's not our decision i guess you know i mean
Ses02M_impro02_M013.wav,sad, there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country,"There's people that thought it was the right thing to do, so now we have to do what we have to do for our country."
Ses02M_impro02_M014.wav,neutral," and it'll work out you know, go there and do that. Yeah, I'll be back","And it'll work out, you know. We'll go over there and do that. Yeah, I'll be back."
Ses02M_impro02_M015.wav,frustrated," Yeah, of course. I don't know if we'll have computers or anything like that you know, so probably my only option then.","Yeah, of course. I don't know if we'll have computers or anything like that, you know, so probably my only option."
Ses02M_impro02_M016.wav,frustrated," Yeah, I'll write you every day 'cause you're the only thing that's going to be on my mind.","Yeah, I'll write you every day because you're the only thing that's going to be on my mind."
Ses02M_impro02_M017.wav,sad," Our baby has a dad, alright. Daddy is going to be back soon.","Our baby has a dad, alright. Daddy's gonna be back soon."
Ses02M_impro02_M018.wav,sad," I want you to, you know, take lots of video; pictures and I can see you when I get back or while I'm there. I'm going to miss you.","I want you to, you know, take lots of video pictures and I can see you when I get back or while I'm there. I'm going to miss you."
Ses02M_impro03_F000.wav,excited, What? What? You look really happy what's going on?,What? You look really happy. What's going on?
Ses02M_impro03_F001.wav,excited, Finally did what?,Finally did what?
Ses02M_impro03_F002.wav,excited," You did? Oh, my Gosh, I'm so proud of you.","You did? Oh my gosh, I'm so proud of you."
Ses02M_impro03_F003.wav,excited," Oh, my Gosh. Well, and did","Oh, my gosh. Well, and..."
Ses02M_impro03_F004.wav,excited, Did she say yes?,Did she say yes?
Ses02M_impro03_F005.wav,excited, That's like the most definitive.,And it's like the definitive.
Ses02M_impro03_F006.wav,excited," Oh, my gosh, wait so when did you decide to do this, I mean,","Oh my gosh. Wait, so when did you decide to do this? I mean..."
Ses02M_impro03_F007.wav,excited, I would have thought you would have told me that you were planning on doing this.,I thought you would have told me that you were planning on doing this.
Ses02M_impro03_F008.wav,excited," Yea, I guess so. Oh, my Gosh. Was she surprised?","Yeah, I guess so. Oh my gosh. Was she surprised?"
Ses02M_impro03_F009.wav,excited, Yeah.,Yeah.
Ses02M_impro03_F010.wav,excited, So what did you do?,So what did she do?
Ses02M_impro03_F011.wav,excited," Oh, You did not.",You didn't laugh.
Ses02M_impro03_F012.wav,excited," Oh, my Gosh. that's so cute",Oh my gosh. That's so cute.
Ses02M_impro03_F013.wav,excited," That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God.","That's so romantic. Oh my gosh, she must have died. That's like one of those things you write into like a magazine about like, my boyfriend did this. Oh my god."
Ses02M_impro03_F014.wav,excited, She must have flipped out.,She must have flipped out.
Ses02M_impro03_F015.wav,excited, Right exactly because you can't say no in front of thousands of people. [LAUGHTER],"Right, exactly. Yeah, because you can't say no in front of thousands of people."
Ses02M_impro03_F016.wav,excited, Did you bring her up on stage too?,Did you bring her up on stage too?
Ses02M_impro03_F017.wav,excited," Oh, my Gosh, that's so cute.","Oh my gosh, that's so cute."
Ses02M_impro03_F018.wav,excited, Are your parents excited or...?,Are your parents excited?
Ses02M_impro03_F019.wav,excited," Yea, totally. So when is it going to happen?","Yeah, totally. So when is it going to happen?"
Ses02M_impro03_F020.wav,excited," Ooh, that would be fun.","Ooh, that would be fun. Whoa."
Ses02M_impro03_F021.wav,excited," Do you think you'll get a house or something, like you guys are looking to buy some place or",Do you think you'll get a house or something? Are you guys looking to buy some place?
Ses02M_impro03_F022.wav,excited, Yeah. [LAUGHTER],Yeah.
Ses02M_impro03_F023.wav,excited," Oh my Gosh. I cannot believe you're getting married, that is so cool.",Oh my gosh. I cannot believe that you're getting married. That is so cool.
