file,major_emotion,transcription,whisper_text,char_count_raw,word_count_raw,whisper_len,transcript_len,len_diff,wer,major_emotion_lower,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,emotion,cleaned_text,cleaned_word_count
Ses01M_impro03_F021.wav,neutral," Oh yeah, absolutely, absolutely.","Oh yeah, absolutely, absolutely.",32,4,4,4,0,0.0,neutral,32,4,4,7.25,3,0,0,1,4.0,neutral,"oh yeah, absolutely, absolutely.",4
Ses01M_impro03_F022.wav,excited, How exciting.  You should make her bring all your friends too.,"How exciting! You should make her bring along your friends, too.",64,11,11,11,0,0.2727272727272727,excited,64,11,11,4.909,3,0,1,2,5.5,happy,"how exciting! you should make her bring along your friends, too.",11
Ses01M_impro03_F023.wav,excited, [GARBAGE] She's got to be loaded.  fifty thousand dollars.  That's incredible.,"She's got to be loaded. $50,000. That's incredible.",51,8,8,11,-3,0.36363636363636365,excited,51,8,8,5.5,7,0,0,3,2.667,happy,"she s got to be loaded. 50,000. that s incredible.",10
Ses01M_impro03_F024.wav,excited, Incredible.,Incredible!,11,1,1,1,0,1.0,excited,11,1,1,11.0,1,0,1,1,1.0,happy,incredible!,1
Ses01M_impro03_F025.wav,excited," you're a lucky, lucky, lucky man.","You're a lucky, lucky, lucky man.",33,6,6,6,0,0.0,excited,33,6,5,4.667,4,0,0,1,6.0,happy,"you re a lucky, lucky, lucky man.",7
Ses01M_impro03_F026.wav,excited," Oh, totally. Yeah.","Oh, totally. Yeah.",18,3,3,3,0,0.0,excited,18,3,3,5.333,3,0,0,2,1.5,happy,"oh, totally. yeah.",3
Ses01M_impro03_M000.wav,excited, The craziest thing just happened to me.,The craziest thing just happened to me.,39,7,7,7,0,0.0,excited,39,7,7,4.714,1,0,0,1,7.0,happy,the craziest thing just happened to me.,7
Ses01M_impro03_M001.wav,excited, This girl; she just offered me fifty thousand dollars to marry her.,"This girl, she just offered me $50,000 to marry her.",52,10,10,12,-2,0.3333333333333333,excited,52,10,10,4.3,4,0,0,1,10.0,happy,"this girl, she just offered me 50,000 to marry her.",10
Ses01M_impro03_M002.wav,excited, Yeah.,Yeah.,5,1,1,1,0,0.0,excited,5,1,1,5.0,1,0,0,1,1.0,happy,yeah.,1
Ses01M_impro03_M003.wav,neutral," Well, she's not a citizen so she wants to get a visa.","Well, she's not a citizen, so she wants to get a visa?",54,12,12,12,0,0.16666666666666666,neutral,54,12,11,3.583,4,1,0,1,12.0,neutral,"well, she s not a citizen, so she wants to get a visa?",13
Ses01M_impro03_M004.wav,excited," No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.","No, no, no, no, no, no. She's just, she's not a citizen, but she wants her visa. Yeah. She's just like, she's going to pay me $50,000 to marry her and stay married to her for two years. Yeah.",191,39,39,37,2,0.32432432432432434,excited,191,39,27,3.923,19,0,0,5,7.8,happy,"no, no, no, no, no, no. she s just, she s not a citizen, but she wants her visa. yeah. she s just like, she s going to pay me 50,000 to marry her and stay married to her for two years. yeah.",43
Ses01M_impro03_M005.wav,excited, That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,"That's incredible. It's like $25,000 a year for doing that thing. That's awesome. Isn't that awesome? Where's she from?",119,19,19,14,5,0.8571428571428571,excited,119,19,17,5.316,12,2,0,5,3.8,happy,"that s incredible. it s like 25,000 a year for doing that thing. that s awesome. isn t that awesome? where s she from?",24
Ses01M_impro03_M006.wav,neutral," She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask.","She's actually from England, I think? That's so cool! She spoke English, but she had an accent. I didn't even ask.",114,21,21,20,1,0.25,neutral,114,21,19,4.476,9,1,1,4,5.25,neutral,"she s actually from england, i think? that s so cool! she spoke english, but she had an accent. i didn t even ask.",24
Ses01M_impro03_M007.wav,excited," Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...","$50,000! $50,000! Where were you? I was just out! I just... Well, she's a friend of a friend, but like...",105,20,20,22,-2,0.5,excited,105,20,17,4.3,17,1,3,6,3.333,happy,"50,000! 50,000! where were you? i was just out! i just... well, she s a friend of a friend, but like...",21
Ses01M_impro03_M008.wav,excited," Yeah.  Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...","Yeah. Can you believe it? And she's like, hey. Yeah. She's like, hey. I'm like, sure, I'll do it. I don't care. I'm like $50,000. I totally do $50,000. But the only thing is that it's kind of illegal. So I could go to jail for a really long time if I get caught. I know people",276,57,57,58,-1,0.5517241379310345,excited,276,57,45,3.86,26,1,0,12,4.75,happy,"yeah. can you believe it? and she s like, hey. yeah. she s like, hey. i m like, sure, i ll do it. i don t care. i m like 50,000. i totally do 50,000. but the only thing is that it s kind of illegal. so i could go to jail for a really long time if i get caught. i know people",64
Ses01M_impro03_M009.wav,excited, Have you?,"Have you? Yeah, yeah, yeah.",27,5,5,2,3,1.5,excited,27,5,4,4.6,4,1,0,2,2.5,happy,"have you? yeah, yeah, yeah.",5
Ses01M_impro03_M010.wav,excited, It's like I'm really going to get married. We'll have like the whole thing.,"Oh, she's like, I'm really going to get married. We'll have the whole thing.",76,14,14,14,0,0.2857142857142857,excited,76,14,14,4.5,7,0,0,2,7.0,happy,"oh, she s like, i m really going to get married. we ll have the whole thing.",17
Ses01M_impro03_M011.wav,excited," Oh, good. [LAUGHTER]","Yeah. Oh, good. Yeah.",21,4,4,3,1,0.6666666666666666,excited,21,4,3,4.5,4,0,0,3,1.333,happy,"yeah. oh, good. yeah.",4
Ses01M_impro03_M012.wav,excited, I know. What do you think I should-,I know. Like make her rent the apartment.,41,8,8,8,0,0.75,excited,41,8,8,4.25,2,0,0,2,4.0,happy,i know. like make her rent the apartment.,8
Ses01M_impro03_M013.wav,excited, Oh good idea.,"Oh, good idea.",14,3,3,3,0,0.3333333333333333,excited,14,3,3,4.0,2,0,0,1,3.0,happy,"oh, good idea.",3
Ses01M_impro03_M014.wav,neutral, Yeah.  Make her like open the bank account and stuff too.,or something. Yeah. And like make her like open the make account and stuff too. Yeah.,85,16,16,11,5,0.5454545454545454,neutral,85,16,12,4.375,4,0,0,4,4.0,neutral,or something. yeah. and like make her like open the make account and stuff too. yeah.,16
Ses01M_impro03_M015.wav,excited, It's a good idea.,That's a good idea.,19,4,4,4,0,0.25,excited,19,4,4,4.0,2,0,0,1,4.0,happy,that s a good idea.,5
Ses01M_impro03_M016.wav,excited, I know.  Also I get to like plan the wedding now too. That will be fun.,"I know. Oh, so I get to like plan a wedding now, too. That'll be fun. Yeah!",75,17,17,16,1,0.4375,excited,75,17,16,3.471,7,0,1,4,4.25,happy,"i know. oh, so i get to like plan a wedding now, too. that ll be fun. yeah!",18
Ses01M_impro03_M017.wav,excited," Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?","Something blue, something new, something... No, I don't know. I don't know. So, yeah. I wonder if she's going to pay me up front. But do you think that's bad, though? Do you think they're going to, like, track the money or something?",233,43,43,40,3,0.325,excited,233,43,34,4.442,21,2,0,7,6.143,happy,"something blue, something new, something... no, i don t know. i don t know. so, yeah. i wonder if she s going to pay me up front. but do you think that s bad, though? do you think they re going to, like, track the money or something?",48
Ses01M_impro03_M018.wav,neutral, Just cash hardcore.,Just cash? Hardcore?,20,3,3,3,0,0.6666666666666666,neutral,20,3,3,6.0,2,2,0,2,1.5,neutral,just cash? hardcore?,3
Ses01M_impro03_M019.wav,excited, What should we do?  Where should we get married? We should have party.,What should we do? Where should we get married? We should have a party.,71,14,14,13,1,0.07692307692307693,excited,71,14,10,4.143,3,2,0,3,4.667,happy,what should we do? where should we get married? we should have a party.,14
Ses01M_impro03_M020.wav,excited," Yeah, like a big like- A wedding on the beach, that would be nice.","Did you have a wedding on the beach? Yeah, like a big, like, a wedding on the beach?",84,18,18,14,4,1.0714285714285714,excited,84,18,12,3.722,5,2,0,2,9.0,happy,"did you have a wedding on the beach? yeah, like a big, like, a wedding on the beach?",18
Ses01M_impro03_M021.wav,neutral, And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,"And then we can honeymoon. I want to go tropical, though. I want, like, Bahamas or, like, Tahiti or something. I just want to, like, beach and, like, drink. How exciting!",170,31,31,27,4,0.5185185185185185,neutral,170,31,25,4.516,14,0,1,5,6.2,neutral,"and then we can honeymoon. i want to go tropical, though. i want, like, bahamas or, like, tahiti or something. i just want to, like, beach and, like, drink. how exciting!",31
Ses01M_impro03_M022.wav,excited, I'll make her pay for that.  I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,"I'll make her pay for that. Oh, I hear she's like totally wealthy. She's totally loaded. She's like royalty or something. Whatever, like removed or something. Incredible.",170,27,27,26,1,0.46153846153846156,excited,170,27,20,5.333,12,0,0,6,4.5,happy,"i ll make her pay for that. oh, i hear she s like totally wealthy. she s totally loaded. she s like royalty or something. whatever, like removed or something. incredible.",31
Ses01M_impro03_M023.wav,excited, I'm going to marry a blue blood. [LAUGHTER],"Oh, I'm going to marry a blue blood. Lucky, lucky, lucky, lucky. It's going to be fun.",86,17,17,8,9,1.25,excited,86,17,13,4.118,9,0,0,3,5.667,happy,"oh, i m going to marry a blue blood. lucky, lucky, lucky, lucky. it s going to be fun.",19
Ses01M_impro03_M024.wav,excited, Will you help me plan?,"Will you help me plan? Oh, totally.",35,7,7,5,2,0.4,excited,35,7,7,4.143,3,1,0,2,3.5,happy,"will you help me plan? oh, totally.",7
Ses01M_impro03_M025.wav,excited, Good.,Totally. Good. Yeah.,20,3,3,1,2,2.0,excited,20,3,3,6.0,3,0,0,3,1.0,happy,totally. good. yeah.,3
Ses01M_impro04_F000.wav,neutral, You seem kind of down.,You seem kind of down.,22,5,5,5,0,0.0,neutral,22,5,5,3.6,1,0,0,1,5.0,neutral,you seem kind of down.,5
Ses01M_impro04_F001.wav,frustrated, How come?,How come?,9,2,2,2,0,0.0,frustrated,9,2,2,4.0,1,1,0,1,2.0,frustrated,how come?,2
Ses01M_impro04_F002.wav,neutral, What do you mean?,What do you mean?,17,4,4,4,0,0.0,neutral,17,4,4,3.5,1,1,0,1,4.0,neutral,what do you mean?,4
Ses01M_impro04_F003.wav,neutral, There's a lot of people looking for jobs.,There's a lot of people looking for jobs.,41,8,8,8,0,0.0,neutral,41,8,8,4.25,2,0,0,1,8.0,neutral,there s a lot of people looking for jobs.,9
Ses01M_impro04_F004.wav,neutral," I don't know, I mean, I just don't think...","I don't know. I mean, I just don't think...",43,9,9,9,0,0.1111111111111111,neutral,43,9,6,3.889,7,0,0,2,4.5,neutral,"i don t know. i mean, i just don t think...",11
Ses01M_impro04_F005.wav,neutral, Did you ever think it might be your attitude that's...,Do you ever think it might be your attitude? What's like a white woman?,71,14,14,10,4,0.7,neutral,71,14,14,4.143,3,2,0,2,7.0,neutral,do you ever think it might be your attitude? what s like a white woman?,15
Ses01M_impro04_F006.wav,neutral," I don't know just sometimes you get kind of... No, I'm not saying that.  I just--","I don't know, just, just sometimes you get... Is that an energy problem? No, I'm not, I'm not saying that, I'm just...",118,22,22,16,6,0.8125,neutral,118,22,20,4.409,16,1,0,3,7.333,neutral,"i don t know, just, just sometimes you get... is that an energy problem? no, i m not, i m not saying that, i m just...",26
Ses01M_impro04_F007.wav,neutral, ...has anyone ever just said anything like that to you before?,"Has anyone ever said anything like that to you before? No, well maybe",69,13,13,11,2,0.45454545454545453,neutral,69,13,13,4.385,2,1,0,2,6.5,neutral,"has anyone ever said anything like that to you before? no, well maybe",13
Ses01M_impro04_F008.wav,neutral," Right, sure.","Right, sure.",12,2,2,2,0,0.0,neutral,12,2,2,5.5,2,0,0,1,2.0,neutral,"right, sure.",2
Ses01M_impro04_F009.wav,neutral," But I mean you kind of got to, you got to fake it 'til you feel it, right?","But I mean, you kind of got to. You gotta fake it till you feel it, right?",74,17,17,18,-1,0.2777777777777778,neutral,74,17,15,3.412,4,1,0,2,8.5,neutral,"but i mean, you kind of got to. you gotta fake it till you feel it, right?",17
Ses01M_impro04_F010.wav,neutral, I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,"I'm just saying that if I was looking to hire somebody and they were kind of... No, no, no.",91,19,19,18,1,0.2777777777777778,neutral,91,19,18,3.842,7,0,0,2,9.5,neutral,"i m just saying that if i was looking to hire somebody and they were kind of... no, no, no.",20
Ses01M_impro04_F011.wav,neutral, No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,"No. I'm just saying, though, that if I was a person who was hiring somebody, I would not hire someone who was angry or upset.",125,25,25,25,0,0.2,neutral,125,25,21,4.04,6,0,0,2,12.5,neutral,"no. i m just saying, though, that if i was a person who was hiring somebody, i would not hire someone who was angry or upset.",26
Ses01M_impro04_F012.wav,neutral, No.,No.,3,1,1,1,0,0.0,neutral,3,1,1,3.0,1,0,0,1,1.0,neutral,no.,1
Ses01M_impro04_F013.wav,neutral," Well, you know a little.  If you were to listen to--","Well, you know, a little. If you were to listen to...",53,11,11,11,0,0.18181818181818182,neutral,53,11,10,3.909,6,0,0,2,5.5,neutral,"well, you know, a little. if you were to listen to...",11
Ses01M_impro04_F014.wav,neutral, I just don't want you to fly off the handle.,Please. I just don't want you to fly off the handle.,52,11,11,10,1,0.1,neutral,52,11,11,3.818,3,0,0,2,5.5,neutral,please. i just don t want you to fly off the handle.,12
Ses01M_impro04_F015.wav,neutral, You kind of have a short fuse.,You kind of have a short fuse.,30,7,7,7,0,0.0,neutral,30,7,7,3.429,1,0,0,1,7.0,neutral,you kind of have a short fuse.,7
Ses01M_impro04_F016.wav,neutral, Yeah.,Yeah.,5,1,1,1,0,0.0,neutral,5,1,1,5.0,1,0,0,1,1.0,neutral,yeah.,1
Ses01M_impro04_F017.wav,neutral," Like this, right now we're trying have a conversation.",Like this right now. We're trying to have a conversation.,57,10,10,9,1,0.3333333333333333,neutral,57,10,10,4.8,3,0,0,2,5.0,neutral,like this right now. we re trying to have a conversation.,11
Ses01M_impro04_F018.wav,neutral, We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,"We're trying to have a conversation and you seem extremely hostile. I can't get a job, okay? You keep cutting me off.",117,22,22,16,6,0.375,neutral,117,22,20,4.364,6,1,0,3,7.333,neutral,"we re trying to have a conversation and you seem extremely hostile. i can t get a job, okay? you keep cutting me off.",24
Ses01M_impro04_F019.wav,neutral, I can't finish the sentence with you without you jumping in...,I can't finish this sentence without you jumping in.,52,9,9,11,-2,0.36363636363636365,neutral,52,9,9,4.889,2,0,0,1,9.0,neutral,i can t finish this sentence without you jumping in.,10
Ses01M_impro04_F020.wav,neutral, ...and you're always right.,And you're always right.,24,4,4,4,0,0.25,neutral,24,4,4,5.25,2,0,0,1,4.0,neutral,and you re always right.,5
Ses01M_impro04_F021.wav,neutral, You have an excuse for everything.,Do you have an excuse for everything?,37,7,7,6,1,0.3333333333333333,neutral,37,7,7,4.429,1,1,0,1,7.0,neutral,do you have an excuse for everything?,7
Ses01M_impro04_F022.wav,neutral, I'm just saying that maybe you should take in some information before you produce more of your own.,I'm just saying that maybe you should take in some information before you produce more of your own.,99,18,18,18,0,0.0,neutral,99,18,17,4.556,2,0,0,1,18.0,neutral,i m just saying that maybe you should take in some information before you produce more of your own.,19
Ses01M_impro04_F023.wav,neutral, [BREATHING],If...,5,1,1,1,0,1.0,neutral,5,1,1,5.0,3,0,0,1,1.0,neutral,if...,1
Ses01M_impro04_F024.wav,frustrated, That's -.,That's...,9,1,1,2,-1,1.0,frustrated,9,1,1,9.0,4,0,0,1,1.0,frustrated,that s...,2
Ses01M_impro04_F025.wav,neutral," Well, what kind of field are you looking to go into?","Well, what kind of field are you looking to go into?",52,11,11,11,0,0.0,neutral,52,11,11,3.818,2,1,0,1,11.0,neutral,"well, what kind of field are you looking to go into?",11
Ses01M_impro04_M000.wav,frustrated, I'm just mad.,She's mad.,10,2,2,3,-1,0.6666666666666666,frustrated,10,2,2,4.5,2,0,0,1,2.0,frustrated,she s mad.,3
Ses01M_impro04_M001.wav,frustrated, It's--I've been trying to find this job I can't get any job.,I've been trying to find this job and I can't get any job.,58,13,13,12,1,0.16666666666666666,frustrated,58,13,13,3.538,3,0,0,1,13.0,frustrated,i ve been trying to find this job and i can t get any job.,15
Ses01M_impro04_M002.wav,frustrated, It's not fair.,It's not fair.,14,3,3,3,0,0.0,frustrated,14,3,3,4.0,2,0,0,1,3.0,frustrated,it s not fair.,4
Ses01M_impro04_M003.wav,frustrated," I mean I've been looking for a job for like three years and I can't get a job.  I mean like, it's America, right?  I should be able to get a job.","I mean, I've been looking for a job for like three years and I can't get a job. I mean, like, that's America, right? I should be able to get a job.",147,32,32,32,0,0.09375,frustrated,147,32,23,3.625,10,1,0,3,10.667,frustrated,"i mean, i ve been looking for a job for like three years and i can t get a job. i mean, like, that s america, right? i should be able to get a job.",35
Ses01M_impro04_M004.wav,frustrated," I guess.  But three years?  I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit.  It's not fair, I don't know.","I guess. But three years? I mean, I went to college even. I mean, I didn't finish, but I went for like a little bit. That's not fair. I don't know.",147,31,31,32,-1,0.1875,frustrated,147,31,22,3.774,12,1,0,6,5.167,frustrated,"i guess. but three years? i mean, i went to college even. i mean, i didn t finish, but i went for like a little bit. that s not fair. i don t know.",34
Ses01M_impro04_M005.wav,frustrated," I mean I've been sending out my resumes and doing everything I can do but nothing is happening.  You know, it's like I can't and I can't keep living on loans anymore like this.  I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know.","I mean, I'm sending out my resumes and doing everything I can do, but nothing's happening. You know, it's like I can't, and I can't keep living on loans anymore like this. I'm going to, I mean, eventually I have to pay it back. I'm just kind of freaking out. I don't know.",272,53,53,56,-3,0.25,frustrated,272,53,42,4.151,19,0,0,5,10.6,frustrated,"i mean, i m sending out my resumes and doing everything i can do, but nothing s happening. you know, it s like i can t, and i can t keep living on loans anymore like this. i m going to, i mean, eventually i have to pay it back. i m just kind of freaking out. i don t know.",61
